2025-04-10 20:36:22.966 [main] INFO  nju.jgd.wc.WordCountStreamDemo - Starting WordCountBatchDemo...
2025-04-10 20:39:01.239 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot d3337832665a20822d02ec2bead5ef4d from ca0a5aaa-6b47-4323-a72b-7c062ea9e106 for job b246bb71d809c02e29eedf7fe0e83b68 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.240 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot ae096e758dc15da4cf79b0e523e33236 from ca0a5aaa-6b47-4323-a72b-7c062ea9e106 for job b246bb71d809c02e29eedf7fe0e83b68 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.242 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Add job b246bb71d809c02e29eedf7fe0e83b68 for job leader monitoring.
2025-04-10 20:39:01.243 [mini-cluster-io-thread-2] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Try to register at job manager pekko://flink/user/rpc/jobmanager_3 with leader id 6ee44fce-f6d6-4a58-a9cb-adb4125f2207.
2025-04-10 20:39:01.244 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request c8db220c211b51cdd7c87bc28c159748 for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.244 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for c8db220c211b51cdd7c87bc28c159748 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.244 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 337b19a1592ef7e89cd50013513d078c for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.244 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 337b19a1592ef7e89cd50013513d078c with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.244 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Resolved JobManager address, beginning registration
2025-04-10 20:39:01.244 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 7d89371c6110588cfa3a9b6f1cd0095f for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.245 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 7d89371c6110588cfa3a9b6f1cd0095f with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.245 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 0366a2333dfb7a3db2d13e10ad01f836 for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.245 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 0366a2333dfb7a3db2d13e10ad01f836 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.245 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 8794988899d2fa97030d1097cbf91092 for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.245 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 8794988899d2fa97030d1097cbf91092 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.245 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request d3337832665a20822d02ec2bead5ef4d for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.246 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for d3337832665a20822d02ec2bead5ef4d with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.246 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request ae096e758dc15da4cf79b0e523e33236 for job b246bb71d809c02e29eedf7fe0e83b68 from resource manager with leader id b6100be44dc0543f95adb08c654b4dc6.
2025-04-10 20:39:01.246 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for ae096e758dc15da4cf79b0e523e33236 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:39:01.249 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Successful registration at job manager pekko://flink/user/rpc/jobmanager_3 for job b246bb71d809c02e29eedf7fe0e83b68.
2025-04-10 20:39:01.250 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Establish JobManager connection for job b246bb71d809c02e29eedf7fe0e83b68.
2025-04-10 20:39:01.252 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Offer reserved slots to the leader of job b246bb71d809c02e29eedf7fe0e83b68.
2025-04-10 20:39:01.260 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Source: Custom File Source (1/1) (54040ad86021498665e7d8385d67f790_bc764cd8ddf7a0cff126f51c16239658_0_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.262 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Source: Custom File Source (1/1) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_bc764cd8ddf7a0cff126f51c16239658_0_0 and vertex id bc764cd8ddf7a0cff126f51c16239658_0 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 0366a2333dfb7a3db2d13e10ad01f836
2025-04-10 20:39:01.264 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (1/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_0_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.265 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (1/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_0_0 and vertex id 20ba6b65f97481d5570070de90e4e791_0 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 0366a2333dfb7a3db2d13e10ad01f836
2025-04-10 20:39:01.265 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 0366a2333dfb7a3db2d13e10ad01f836.
2025-04-10 20:39:01.271 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (2/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_1_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.272 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (2/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_1_0 and vertex id 20ba6b65f97481d5570070de90e4e791_1 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id ae096e758dc15da4cf79b0e523e33236
2025-04-10 20:39:01.272 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (3/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_2_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.272 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (3/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_2_0 and vertex id 20ba6b65f97481d5570070de90e4e791_2 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id c8db220c211b51cdd7c87bc28c159748
2025-04-10 20:39:01.273 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (4/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_3_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.273 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (4/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_3_0 and vertex id 20ba6b65f97481d5570070de90e4e791_3 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 337b19a1592ef7e89cd50013513d078c
2025-04-10 20:39:01.273 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (5/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_4_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.273 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (5/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_4_0 and vertex id 20ba6b65f97481d5570070de90e4e791_4 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 7d89371c6110588cfa3a9b6f1cd0095f
2025-04-10 20:39:01.274 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (6/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_5_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.274 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (6/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_5_0 and vertex id 20ba6b65f97481d5570070de90e4e791_5 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id be1b144c9fbbdfda640c58ca18864c13
2025-04-10 20:39:01.274 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (7/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_6_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.274 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (7/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_6_0 and vertex id 20ba6b65f97481d5570070de90e4e791_6 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id d3337832665a20822d02ec2bead5ef4d
2025-04-10 20:39:01.274 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (8/8) (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_7_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.274 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (8/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_7_0 and vertex id 20ba6b65f97481d5570070de90e4e791_7 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 8794988899d2fa97030d1097cbf91092
2025-04-10 20:39:01.275 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (1/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_0_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.275 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (1/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_0_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_0 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 0366a2333dfb7a3db2d13e10ad01f836
2025-04-10 20:39:01.276 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (2/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_1_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.276 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (2/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_1_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_1 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id ae096e758dc15da4cf79b0e523e33236
2025-04-10 20:39:01.277 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (3/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_2_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.277 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (3/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_2_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_2 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id c8db220c211b51cdd7c87bc28c159748
2025-04-10 20:39:01.277 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (4/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_3_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.277 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (4/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_3_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_3 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 337b19a1592ef7e89cd50013513d078c
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (5/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_4_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (5/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_4_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_4 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 7d89371c6110588cfa3a9b6f1cd0095f
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.state.changelog.StateChangelogStorageLoader - StateChangelogStorageLoader initialized with shortcut names {memory}.
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (6/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_5_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.state.changelog.StateChangelogStorageLoader - Creating a changelog storage with name 'memory'.
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (6/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_5_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_5 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id be1b144c9fbbdfda640c58ca18864c13
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (7/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_6_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (7/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_6_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_6 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id d3337832665a20822d02ec2bead5ef4d
2025-04-10 20:39:01.278 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (8/8) (54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_7_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:39:01.279 [flink-pekko.actor.default-dispatcher-11] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Keyed Aggregation -> Sink: Print to Std. Out (8/8) (attempt #0) with attempt id 54040ad86021498665e7d8385d67f790_b5c8d46f3e7b141acf271f12622e752b_7_0 and vertex id b5c8d46f3e7b141acf271f12622e752b_7 to ca0a5aaa-6b47-4323-a72b-7c062ea9e106 @ 127.0.0.1 (dataPort=-1) with allocation id 8794988899d2fa97030d1097cbf91092
2025-04-10 20:39:01.288 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.state.TaskExecutorChannelStateExecutorFactoryManager - Creating the channel state executor factory for job id b246bb71d809c02e29eedf7fe0e83b68
2025-04-10 20:39:01.304 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Source: Custom File Source (1/1)#0 (54040ad86021498665e7d8385d67f790_bc764cd8ddf7a0cff126f51c16239658_0_0), deploy into slot with allocation id 0366a2333dfb7a3db2d13e10ad01f836.
2025-04-10 20:39:01.306 [Source: Custom File Source (1/1)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Source: Custom File Source (1/1)#0 (54040ad86021498665e7d8385d67f790_bc764cd8ddf7a0cff126f51c16239658_0_0) switched from CREATED to DEPLOYING.
2025-04-10 20:39:01.308 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 0366a2333dfb7a3db2d13e10ad01f836.
2025-04-10 20:39:01.311 [Source: Custom File Source (1/1)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Source: Custom File Source (1/1)#0 (54040ad86021498665e7d8385d67f790_bc764cd8ddf7a0cff126f51c16239658_0_0) [DEPLOYING].
2025-04-10 20:39:01.331 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Split Reader: Custom File Source -> Flat Map (1/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_0_0), deploy into slot with allocation id 0366a2333dfb7a3db2d13e10ad01f836.
2025-04-10 20:39:01.332 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot ae096e758dc15da4cf79b0e523e33236.
2025-04-10 20:39:01.332 [Split Reader: Custom File Source -> Flat Map (1/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (1/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_0_0) switched from CREATED to DEPLOYING.
2025-04-10 20:39:01.333 [Split Reader: Custom File Source -> Flat Map (1/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Split Reader: Custom File Source -> Flat Map (1/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_0_0) [DEPLOYING].
2025-04-10 20:39:01.335 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Split Reader: Custom File Source -> Flat Map (2/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_1_0), deploy into slot with allocation id ae096e758dc15da4cf79b0e523e33236.
2025-04-10 20:39:01.336 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot c8db220c211b51cdd7c87bc28c159748.
2025-04-10 20:39:01.337 [Split Reader: Custom File Source -> Flat Map (2/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (2/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_1_0) switched from CREATED to DEPLOYING.
2025-04-10 20:39:01.337 [Split Reader: Custom File Source -> Flat Map (2/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Loading JAR files for task Split Reader: Custom File Source -> Flat Map (2/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_1_0) [DEPLOYING].
2025-04-10 20:39:01.339 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Split Reader: Custom File Source -> Flat Map (3/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_2_0), deploy into slot with allocation id c8db220c211b51cdd7c87bc28c159748.
2025-04-10 20:39:01.340 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 337b19a1592ef7e89cd50013513d078c.
2025-04-10 20:39:01.343 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Split Reader: Custom File Source -> Flat Map (4/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_3_0), deploy into slot with allocation id 337b19a1592ef7e89cd50013513d078c.
2025-04-10 20:39:01.344 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 7d89371c6110588cfa3a9b6f1cd0095f.
2025-04-10 20:39:01.347 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Split Reader: Custom File Source -> Flat Map (5/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_4_0), deploy into slot with allocation id 7d89371c6110588cfa3a9b6f1cd0095f.
2025-04-10 20:39:01.348 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot be1b144c9fbbdfda640c58ca18864c13.
2025-04-10 20:39:01.351 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Received task Split Reader: Custom File Source -> Flat Map (6/8)#0 (54040ad86021498665e7d8385d67f790_20ba6b65f97481d5570070de90e4e791_5_0), deploy into slot with allocation id be1b144c9fbbdfda640c58ca18864c13.
